upregulated,,,downregulated,,
gene id,log2FC,adj. P-value,gene id,log2FC,adj. P-value
CAMK1D,1.109484977,5.29514E-08,ERLIN1,-1.101797475,3.5151E-17
MAP3K1,1.108962751,0.000127647,RAD1,-1.100080299,6.62047E-13
C14orf132,1.1078088,9.67898E-05,FGFR3,-1.0985325,6.8289E-16
SLC25A45,1.107662318,0.000625474,KAL1,-1.096213118,3.51909E-06
HIST1H2BC,1.107605164,0.004287552,CP110,-1.095801405,2.14129E-13
ARID4A,1.107419536,4.41477E-14,NUP188,-1.094168114,1.17012E-26
RPS6KL1,1.106529822,3.67623E-10,RBPMS2,-1.093817498,0.008619156
SUOX,1.105766392,1.15159E-18,CALML4,-1.092503525,1.12218E-05
KRT83,1.105712676,0.024553305,SAAL1,-1.09231172,8.55188E-10
MGC23284,1.105120802,0.007781995,CTU2,-1.090308756,1.19433E-13
SH3BP5,1.104147925,1.57854E-13,NR2C2AP,-1.089618786,5.20877E-11
VIPR1,1.103631708,0.000840792,PRPS2,-1.088691146,5.51365E-17
FGGY,1.101822099,2.32691E-05,PITX1,-1.087925125,3.45118E-09
FAM83A,1.101491432,0.04921686,C12orf32,-1.085601058,5.72586E-13
SMOX,1.101328276,0.028797537,TUBG1,-1.085570538,7.82803E-17
OLFM2,1.100627017,0.008436649,LMF2,-1.083806502,1.39727E-14
BNIPL,1.099728276,0.011985901,ZNF85,-1.083444461,2.63507E-05
C12orf76,1.099667086,0.000561777,FPGS,-1.083300545,2.40839E-17
C10orf116,1.099563965,9.28049E-25,FAM81A,-1.081774131,0.027279689
RWDD2A,1.097310207,2.89061E-06,HPRT1,-1.080396178,1.27357E-16
HSPA4L,1.096957745,2.17463E-19,KDELC2,-1.078333201,9.51423E-10
A4GALT,1.095029871,1.39622E-13,RP9P,-1.077176207,0.026023139
GPR173,1.094978128,1.83709E-06,RNF219,-1.076824504,3.73299E-06
SHISA4,1.09399884,0.00943729,MNX1,-1.075016107,1.00571E-05
SEC31B,1.092216406,0.049860864,RBBP8,-1.073391697,3.73211E-11
FAM174B,1.09152049,0.02393987,SLC25A28,-1.072598912,2.57924E-07
POU2F3,1.090581708,0.005194269,METTL4,-1.070606058,4.52294E-06
GRN,1.090580743,2.85307E-24,ULBP1,-1.067699447,0.002717266
NUAK1,1.090377337,1.0967E-08,UBL4A,-1.067571151,1.002E-15
MICAL1,1.088189546,7.81808E-10,ZNF273,-1.066794093,0.000608843
ATP8A2,1.088171585,0.014852122,LSM6,-1.065774204,9.67317E-07
BLOC1S2,1.087853037,3.0928E-20,CCDC163P,-1.065536287,0.048660332
BTG1,1.087674579,0.000252182,OAS3,-1.06551261,1.16216E-09
TMEM144,1.083617274,0.000108374,POLE3,-1.063981372,3.49825E-24
IGSF5,1.083509638,0.006299138,PRKDC,-1.063245822,1.09045E-11
PRSS22,1.078796038,4.8828E-16,AGPAT9,-1.062533993,0.011106914
LRP10,1.076195527,5.92635E-06,DIRAS1,-1.062273091,0.007710565
CAPG,1.074276414,1.1521E-05,NUP160,-1.061454422,7.06023E-25
KDM4A,1.074121139,1.33792E-21,CD3EAP,-1.061309849,0.000155784
BMP1,1.073495202,2.3894E-09,GABRA1,-1.061223192,0.008073943
ZNF277,1.073301054,5.45978E-08,ST5,-1.060901513,0.00657836
CYP4V2,1.070196577,0.025768861,TMEM121,-1.059896638,0.000193887
CAPN1,1.06956604,4.85531E-27,ZNF850,-1.059658771,0.025639442
FEZ1,1.069468846,0.003023494,RIF1,-1.059068276,1.01355E-23
EIF2C4,1.068210151,0.000302711,GAS2L1,-1.058988622,2.837E-14
FAM200A,1.067330875,0.001698931,IRX4,-1.051909807,0.000257433
GALC,1.064904913,0.017150459,ARL13B,-1.049615821,0.000360845
NFATC4,1.064482284,0.026308288,CCDC109B,-1.049035582,9.32459E-11
LOC100129716,1.06399419,0.037548519,SBDSP1,-1.047857037,4.53837E-12
PCDHA10,1.063022347,9.16948E-08,MRE11A,-1.047528948,6.15327E-09
CAT,1.06286984,2.89133E-18,PIGK,-1.047029481,1.98798E-08
MAGED2,1.061630299,2.9701E-22,SUN2,-1.046315171,9.29113E-15
KSR1,1.061082754,7.18093E-05,MATK,-1.045795934,2.53174E-08
ITGA3,1.059653511,1.24542E-19,DGCR5,-1.045075578,0.033394283
EXD3,1.059223327,0.000493107,PLP2,-1.044633752,9.21403E-20
ACCS,1.056524866,0.000101543,DSCR6,-1.044069954,0.00259396
PEX11G,1.055798992,0.042772312,MFI2,-1.042524574,0.000265305
PSD4,1.055449676,3.80234E-19,MAGOHB,-1.042247509,3.53262E-09
TRAK1,1.052399945,0.003332669,PBX3,-1.041898746,1.04843E-08
TMEM99,1.051229043,0.003192786,RNF125,-1.041735495,0.014012067
C15orf57,1.050763932,3.26793E-10,SMPD4,-1.040889947,9.13749E-18
APOE,1.049848244,0.00774385,MAD2L2,-1.039101647,1.02773E-09
TBC1D8B,1.049051702,0.001013418,LHX4,-1.036803031,0.000533166
RNF207,1.045124836,7.2793E-06,NAV1,-1.036392181,0.008598874
SLC6A14,1.04474099,4.69615E-14,KLHL13,-1.028534366,0.00072269
MED23,1.043538827,2.66693E-12,RAPGEF5,-1.027790264,0.04780998
TMBIM1,1.043004496,0.000304687,RPA3,-1.026602317,9.70351E-12
ADCK3,1.041918737,0.002571015,DPP4,-1.026269323,0.020243443
HES1,1.038847033,6.72772E-13,FJX1,-1.02623924,1.51874E-07
GOLGA7B,1.038589149,0.00058712,PHTF2,-1.025876074,1.01502E-15
C11orf52,1.038476308,1.19275E-05,NUP93,-1.024432065,1.74346E-15
GLRX,1.03751019,0.003924049,HSPB11,-1.024281727,9.46484E-05
C1orf226,1.037157057,2.91095E-11,PMM1,-1.023678766,1.28216E-06
EPS8L1,1.035561736,0.000958812,CHPT1,-1.023606701,1.53484E-16
RAB4B,1.035203852,7.68844E-05,SLCO4C1,-1.022726672,0.037943869
TPP1,1.035043868,8.98279E-11,PFAS,-1.022394495,1.2479E-09
ZNF563,1.030021321,0.006280163,NOXO1,-1.022284772,0.00223474
ARNTL,1.029827367,2.81939E-08,NOP56,-1.020735584,2.06197E-20
RND3,1.028901533,0.027840772,LIN54,-1.020706471,1.95089E-12
PIK3R2,1.028399518,4.54101E-24,HYLS1,-1.019870821,2.5766E-05
ZNF333,1.027047017,0.036146256,TMEM209,-1.018187211,8.20966E-06
MAP3K12,1.026395143,3.56993E-07,MAST2,-1.017234019,4.58463E-19
LRRC37A3,1.025394805,0.047793363,DLL1,-1.016583969,0.000258883
GHR,1.023237214,0.029976527,HNRNPD,-1.015104655,1.46581E-22
PMP22,1.022986007,0.00025128,CCDC88A,-1.010369332,0.044934842
RAB5B,1.021971259,1.27328E-22,MTFP1,-1.009735347,7.83935E-07
SRPX,1.021866747,0.03141188,VEGFB,-1.007428677,8.97053E-06
MKNK2,1.019438513,1.49643E-19,BOP1,-1.004918618,6.23288E-09
CELSR2,1.018561894,8.8014E-09,ALG10,-1.004845188,0.000143528
CSTA,1.017926789,0.002689431,PLCH1,-1.003400766,1.52346E-08
RIT1,1.017888958,6.65586E-11,NOLC1,-1.000813053,8.85992E-23
LHFPL2,1.014667191,6.85111E-14,SNRNP25,-1.000278325,1.19285E-18
GLDN,1.013539905,0.004404114,HMGN2,-1.000248693,1.01752E-14
C7orf60,1.013033203,0.000385638,SIP1,-1.000103058,1.72078E-05
RNASEL,1.010558532,1.10082E-09,,,
CNFN,1.009310621,0.010019308,,,
ANK3,1.007239448,2.15885E-21,,,
TEP1,1.006645494,5.15387E-17,,,
ACBD4,1.006574271,0.000733787,,,
FRK,1.006047231,8.04401E-05,,,
TAP1,1.005664617,8.4176E-05,,,
GPT,1.003652754,0.043809856,,,
RNF170,1.001859131,0.000115429,,,
PDCD4,1.000406418,1.08872E-07,,,
S100A6,1.000210523,0.000750798,,,
